<<<<<<< HEAD
brand_id,brand_name,product_name,product_id,price,category,subcategory,average_rating,amount_sold,total_recommended_count,total_repurchase_no_count,total_repurchase_yes_count,purchase_power,revenue
584,aeris-beaute,Horoscope Blendie Bar,100316,67000,Accessories, Brush Cleanser & Tools,5.0,1,1,0,1,low,67000
15703,alatte,Glazed Lip Tint,106999,79900,Makeup, Lip Tint,4.8,1,1,0,1,low,79900
15703,alatte,Lip Veil,106998,129000,Makeup, Lip Cream,0.0,0,0,0,0,medium,0
15703,alatte,Brow Wand,106997,119000,Makeup, Eyebrows,0.0,0,0,0,0,medium,0
15542,alchemist-fragrance,01 Powder Room Eau De Parfum,98055,229000,Fragrance, Eau De Parfum,4.409356725146199,54,52,7,35,medium,12366000
15542,alchemist-fragrance,Onirique | Extrait de Parfum,107269,379000,Fragrance, Eau De Parfum,4.461538461538461,13,12,1,9,medium,4927000
15542,alchemist-fragrance,04 Home Garden Eau De Parfum,98059,229000,Fragrance, Eau De Parfum,4.4375,13,14,2,7,medium,2977000
15542,alchemist-fragrance,03 Got My Mojo Back Eau De Parfum,98058,229000,Fragrance, Eau De Parfum,4.568181818181818,41,43,1,25,medium,9389000
15542,alchemist-fragrance,02 Pink Laundry Eau De Parfum,98057,229000,Fragrance, Eau De Parfum,4.421875,61,62,4,41,medium,13969000
15542,alchemist-fragrance,Out West Extrait De Parfum,99920,319000,Fragrance, Eau De Parfum,4.681818181818183,19,22,0,16,medium,6061000
15542,alchemist-fragrance,04 Home Garden Body Lotion,107156,179000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
15542,alchemist-fragrance,02 Pink Laundry Body Lotion,107152,179000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
15542,alchemist-fragrance,03 Got My Mojo Back Body Lotion,107155,179000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
15542,alchemist-fragrance,07 Galleria Body Lotion,107158,179000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1350,allglows,"Shake Lip Pigment (SLP) - Matte Liquid Lipstick, Serum-Infused",105045,139000,Makeup, Lip Cream,4.657142857142857,14,13,2,10,medium,1946000
1350,allglows,Cheek Pigment,92682,139000,Makeup, Blush,4.7,33,38,1,30,medium,4587000
1350,allglows,Allglows Lid Pigment Shimmer,94319,139000,Makeup, Eyeshadow,5.0,9,13,0,13,medium,1251000
15700,amuse,DEW POWER VEGAN CUSHION,106967,508000,Makeup, Cushion,5.0,1,1,0,1,high,508000
15700,amuse,DEW JELLY VEGAN CUSHION,106958,508000,Makeup, Cushion,0.0,0,0,0,0,high,0
15700,amuse,META FIXING VEGAN CUSHION,106961,508000,Makeup, Cushion,0.0,0,0,0,0,high,0
15700,amuse,JEL-FIT TINT,106966,299000,Makeup, Lip Tint,0.0,0,0,0,0,medium,0
15700,amuse,DEW TINT,106952,299000,Makeup, Lip Tint,5.0,1,1,0,1,medium,299000
15700,amuse,DEW VELVET,106951,299000,Makeup, Lip Tint,5.0,1,1,0,1,medium,299000
15700,amuse,DEW BALM,106963,299000,Makeup, Lip Balm,0.0,0,0,0,0,medium,0
15700,amuse,SOFT CREAM CHEEK,106965,254000,Makeup, Blush,0.0,0,0,0,0,medium,0
15700,amuse,CHOU VELVET,106953,299000,Makeup, Lip Tint,0.0,0,0,0,0,medium,0
15700,amuse,EYE VEGAN SHEER PALETTE,106964,433000,Makeup, Eyeshadow,0.0,0,0,0,0,medium,0
2019,anessa,New Brightening Uv Sunscreen Gel,91302,403000,Skincare, Sunscreen,4.49438202247191,89,82,9,61,medium,35867000
2019,anessa,New Perfect Uv Sunscreen Skincare Spray 60gr,91298,302000,Skincare, Sun Care,4.635,49,47,3,35,medium,14798000
2019,anessa,ANESSA Trial Set Brightening Gel,106363,403000,Skincare, Sunscreen,4.75,2,2,0,2,medium,806000
2019,anessa,Perfect UV Sunscreen Mild Milk,86904,494000,Skincare, Sun Care,4.669349778883361,270,258,18,205,medium,133380000
2019,anessa,Mom & Baby UV Kit,100686,1037000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Anessa Perfect Gentle UV Kit,90154,1391000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Perfect Mild Sunscreen Kit,90152,1199000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Twinpack Perfect UV Sunscreen Mild Milk 60ml,90147,988000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Sensitive Skin Sunscreen Bundles,87349,897000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Delicate On-the-go Bundle,86981,796000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Delicate UV Protection Bundle,86980,695000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,New Perfect UV Sunscreen Skincare Gel,91297,403000,Skincare, Sun Care,4.669254658385093,160,156,8,128,medium,64480000
2019,anessa,Moisture UV Sunscreen Mild Gel,84228,403000,Skincare, Sunscreen,4.560416666666667,133,111,12,85,medium,53599000
2019,anessa,ANESSA Trial Set Gold Gel,106362,403000,Skincare, Sunscreen,4.958333333333333,6,6,0,6,medium,2418000
2019,anessa,Twinpack New Brightening Uv Sunscreen Gel,93059,806000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Twinpack New Perfect Uv Sunscreen Skincare Gel,93058,806000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Triple Pack  UV Sunscreen Skincare Milk 60ml,109132,1482000,Skincare, Sunscreen,0.0,0,0,0,0,high,0
2019,anessa,Sun-energized Ultimate Bundle,100688,1037000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Twinpack New Perfect Uv Sunscreen Skincare Milk,93056,988000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Perfect Beauty UV Kit,90153,1199000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Perfect Protection Kit,90151,1391000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Perfect On-The-Go Kit,90150,1290000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Anessa Best Selling Kit,90149,1199000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Ultimate UV Protection Set,88371,796000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,UV Triple Defense Duo,75376,695000,Skincare, Skin Care Set,0.0,0,0,0,0,high,0
2019,anessa,Triple Pack  UV Sunscreen Skincare Milk 20ml,109133,609000,Skincare, Sunscreen,0.0,0,0,0,0,high,0
2019,anessa,UV Radiant Glow kit,100683,1046000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Sun-energized Essentials,100669,744000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Beauty Sunscreen Bundle,90148,604000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Twinpack Anessa Perfect UV Milk 20ml,87904,402000,Skincare, Sun Care,4.5,1,1,0,0,medium,402000
2019,anessa,Anessa Moist & Gentle Protection Bundle,86982,604000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,All-Day UV Protection Sets,75377,503000,Skincare, Skin Care Set,3.5,1,1,0,1,high,503000
2019,anessa,Day Serum,91300,543000,Skincare, Sunscreen,4.6477272727272725,20,21,3,18,high,10860000
2019,anessa,Duo Moisturizing For Plump Skin,100676,946000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Youthful On-the-go Kit,100674,845000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,UV brightening Duo,100679,946000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Mom & Baby UV Essential,100677,946000,Skincare,,0.0,0,0,0,0,high,0
2019,anessa,Anessa Brightening UV Protection Set,87936,705000,Skincare, Sun Care,0.0,0,0,0,0,high,0
2019,anessa,Triple Pack UV Sunscreen Skincare Gel,109135,1209000,Skincare, Sunscreen,0.0,0,0,0,0,high,0
2019,anessa,Triple Pack UV Sunscreen Skincare Spray,109134,906000,Skincare, Sunscreen,0.0,0,0,0,0,high,0
15689,anua,Heartleaf Daily Lotion,106752,599000,Skincare, Face Cream & Lotion,0.0,0,0,0,0,high,0
15689,anua,Watery Tone Up Cream,106754,399000,Makeup, Tinted Moisturizer,0.0,0,0,0,0,medium,0
15689,anua,Heartleaf Clear Pad,106751,599000,Skincare, Toner,4.0,1,1,0,0,high,599000
15689,anua,Heartleaf Acne Facial Cleanser,106750,399000,Skincare, Face Wash,0.0,0,0,0,0,medium,0
15689,anua,Heartleaf 80% Soothing Ampoule,106749,499000,Skincare, Toner,0.0,0,0,0,0,medium,0
15689,anua,Heartleaf 70% Soothing Cream,106746,599000,Skincare, Face Cream & Lotion,0.0,0,0,0,0,high,0
15689,anua,Heartleaf 77% Soothing Sheet Mask,106747,599000,Skincare, Sheet Mask,0.0,0,0,0,0,high,0
15689,anua,Green Tangerine Vita Dark Spot Mask,106745,599000,Skincare, Sheet Mask,0.0,0,0,0,0,high,0
814,argavell,Argan Shampoo,70732,89000,Hair Care, Shampoo,4.576007326007327,270,249,30,193,low,24030000
814,argavell,Argan Complete Set,74590,219000,Hair Care, Hair Care Set,0.0,0,0,0,0,medium,0
814,argavell,Argan Hair Care Set,74589,178000,Hair Care, Shampoo,0.0,0,0,0,0,medium,0
814,argavell,100% Organic Argan Oil,70731,130000,Hair Care, Hair Oil,4.678260869565217,113,109,7,88,medium,14690000
814,argavell,Superfood Gentle Cleanser,98024,119000,Skincare, Face Wash,4.9,3,5,0,5,medium,357000
814,argavell,Argan Body Care Set,74588,260000,Body Oil, Body Care,0.0,0,0,0,0,medium,0
2086,ariul,Pack of 6 - 7Days Mask Green Tea+S,90681,132000,Skincare, Sheet Mask,5.0,1,1,0,1,medium,132000
2086,ariul,SPECIAL KIT 7Days Glow & Brightening (Serum + 2pcs Mask Duo + 2pcs Sheetmask),104679,202000,Skincare, Face Serum,0.0,0,0,0,0,medium,0
2086,ariul,Easy Glow Brightening (Sheet Mask + Wash off Mask),101620,124500,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,7Days Hydra Glow,91864,44000,Skincare, Sheet Mask,0.0,0,0,0,0,low,0
2086,ariul,7Days Bright Up,91862,44000,Skincare, Sheet Mask,0.0,0,0,0,0,low,0
2086,ariul,Pack of 6 - 7Days Mask Bamboo+B,90685,132000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Pack of 6 - 7Days Mask Lemon+C,90677,132000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Ariul 7Days Mask - Best Seller Set,88017,66000,Skincare, Sheet Mask,0.0,0,0,0,0,low,0
2086,ariul,Set of 7 - Ariul 7Days Mask,86728,154000,Skincare, Sheet Mask,4.9,5,5,0,5,medium,770000
2086,ariul,ARIUL 7days Mask Bamboo + B,86076,22000,Skincare, Sheet Mask,4.778270509977827,451,445,6,393,low,9922000
2086,ariul,ARIUL 7days Mask Lemon + C,86072,22000,Skincare, Sheet Mask,4.770727506565456,770,712,12,609,low,16940000
2086,ariul,City Girl Set: My Mood Maker Cute + Hand Cream Cute,80725,61000,Bath & Body, Body Care,0.0,0,0,0,0,low,0
2086,ariul,My Mood Maker Cute,72686,21500,Skincare, Sheet Mask,4.689792663476874,1957,1822,53,1451,low,42075500
2086,ariul,ARIUL 7days Mask Calendula + P,86077,22000,Skincare, Sheet Mask,4.780042918454936,466,460,9,391,low,10252000
2086,ariul,New Comer - Plumpy Anti-Aging Bundle (Serum + Wash Off Mask),101627,180000,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,New Comer - Glowing Bundle for Brightening (Serum + Wash Off Mask),101625,180000,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,2 Week Better Glow & Bright(Wash Off Mask),101623,132000,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,Extra Glowing Kit,97907,139400,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,7Days Mask Duo 2 in 1 Brightening Night Mask,92451,22000,Skincare, Clay Mask,4.803536345776031,509,498,15,428,low,11198000
2086,ariul,7Days Glow Brightening Serum,97877,114000,Skincare, Face Serum,4.763358778625954,262,256,8,208,medium,29868000
2086,ariul,Pack of 6 - 7Days Mask Aloe+H,90687,132000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,ARIUL 7days Mask Aloe + H,86075,22000,Skincare, Sheet Mask,4.7589108910891085,555,498,7,439,low,12210000
2086,ariul,ARIUL 7days Mask Green Tea + S,86071,22000,Skincare, Sheet Mask,4.7572,625,613,14,535,low,13750000
2086,ariul,Smooth & Pure Cleansing Tissue,63765,29000,Skincare, Cleansing Wipes,4.652536929993578,1557,1494,62,1125,low,45153000
2086,ariul,7Days Treatment,91865,66000,Skincare, Sheet Mask,0.0,0,0,0,0,low,0
2086,ariul,7Days Serum Glow Brightening & Acne Care Set,104678,228000,Skincare, Face Serum,0.0,0,0,0,0,medium,0
2086,ariul,7Days Serum Best Seller Set,104676,228000,Skincare, Face Serum,0.0,0,0,0,0,medium,0
2086,ariul,7Days Advanced Anti-Aging Serum,97880,114000,Skincare, Face Serum,4.766566265060241,166,160,4,130,medium,18924000
2086,ariul,Smooth & Pure Lip & Eye Remover Pads,63766,45000,Skincare, Cleansing Wipes,4.719641401792991,1227,1199,33,984,low,55215000
2086,ariul,Ariul Watermelon Hydro Vital Cream,75347,159000,Skincare, Face Cream & Lotion,4.606032338308458,804,755,72,544,medium,127836000
2086,ariul,Ariul Green Vitamin C Toning Ampoule,101839,199000,Skincare, Face Serum,4.875,12,12,0,11,medium,2388000
2086,ariul,7Days Mask Duo 2 in 1 Acne Care Night Mask,92450,22000,Skincare, Clay Mask,4.802407932011332,353,344,8,307,low,7766000
2086,ariul,7Days Acne Clearing Serum,97879,114000,Skincare, Face Serum,4.804838709677419,155,151,7,122,medium,17670000
2086,ariul,ARIUL 7days Mask Tea Tree + M,86074,22000,Skincare, Sheet Mask,4.7578125,672,659,16,566,low,14784000
2086,ariul,New Comer - Acne Clearing Bundle (Serum + Wash Off Mask),101626,180000,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,2 Week Acne Calming (Wash Off Mask),101624,132000,Skincare,,0.0,0,0,0,0,medium,0
2086,ariul,Watermelon Hydro Glow Serum,75346,169000,Skincare, Face Serum,4.648504273504273,468,440,33,321,medium,79092000
2086,ariul,7 DAYS FLORAL MIST (Face Spray),82384,125000,Skincare, Face Mist,4.625,140,127,13,87,medium,17500000
2086,ariul,Smooth & Pure Daily Toning Pad 30 sheet,82382,69900,Skincare, Toner,4.617978686125369,314,305,7,227,low,21948600
2086,ariul,Smooth & Pure Double Cleansing Kit,71616,80500,Skincare,,4.597910216718266,76,74,2,51,low,6118000
2086,ariul,Watermelon Hydro Vital Cream + Sleeping Mask,80679,338000,Skincare, Skin Care Set,0.0,0,0,0,0,medium,0
2086,ariul,Ariul Watermelon Hydro Glow Moisturizing & Firming Care,79484,507000,Skincare,,4.833333333333334,3,3,0,3,high,1521000
2086,ariul,Ariul Green Vitamin C Balancing Toner,101841,209000,Skincare, Toner,0.0,0,0,0,0,medium,0
2086,ariul,Pack of 6 - 7Days Mask Green Tea,90706,234000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Pack of 6 - Watermelon Hydro Vital Sheet Mask,90694,144000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,7Days Plus Mask - Lemon,63091,39000,Skincare, Sheet Mask,4.6589068825910935,247,235,14,192,low,9633000
2086,ariul,7Days Plus Mask - Green Tea,63092,39000,Skincare, Sheet Mask,4.695121951219512,164,161,3,131,low,6396000
2086,ariul,Pack of 6 - 7Days Mask Calendula+P,90688,132000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Watermelon Hydro Glow Sleeping Mask,75339,179000,Skincare, Sleeping Mask,4.631102362204724,635,606,38,436,medium,113665000
2086,ariul,My Mood Maker Glam,72688,21500,Skincare, Sheet Mask,4.679382889200562,1426,1370,55,1070,low,30659000
2086,ariul,My Mood Maker Chic,72687,21500,Skincare, Sheet Mask,4.674402643619725,1967,1885,77,1478,low,42290500
2086,ariul,Watermelon Hydro Glow Cream Spout,84566,59000,Skincare, Face Cream & Lotion,4.7230215827338125,139,134,6,103,low,8201000
2086,ariul,ARIUL 7days Mask Lotus + N,86073,22000,Skincare, Sheet Mask,4.749415887850467,428,421,5,369,low,9416000
2086,ariul,SPECIAL KIT 7Days Acne Care (Serum + 2pcs Mask Duo + 2pcs Sheetmask),104680,202000,Skincare, Face Serum,0.0,0,0,0,0,medium,0
2086,ariul,Easy Acne Calming (Sheet Mask + Wash Off Mask),101622,124500,Skincare, Skin Care Set,0.0,0,0,0,0,medium,0
2086,ariul,Watermelon Hydro Vital Sheet Mask,75338,24000,Skincare, Sheet Mask,4.687667560321716,746,730,22,603,low,17904000
2086,ariul,Watermelon Hydro Glow Sleeping Mask Spout,84567,69000,Skincare, Sleeping Mask,4.718518518518518,135,126,7,100,low,9315000
2086,ariul,Tell Me Your Wish Hand Cream,72694,39500,Bath & Body, Hand & Foot Cream,4.586767895878525,461,441,23,309,low,18209500
2086,ariul,Tell Me Your Wish Hand Essence Happy with Box,81547,39000,Bath & Body, Hand & Foot Cream,4.5773809523809526,42,38,4,29,low,1638000
2086,ariul,Watermelon Hydro Glow Gel Mist,75340,159000,Skincare, Face Mist,4.616906474820144,278,258,22,185,medium,44202000
2086,ariul,7Days Plus Mask - Aloe,63093,39000,Skincare, Sheet Mask,4.64240506329114,158,151,6,133,low,6162000
2086,ariul,Tell Me Your Wish Hand Butter,72695,39500,Bath & Body, Body Care,4.637906897319548,1162,1096,59,797,low,45899000
2086,ariul,Ariul Glowing Skin Kit,88015,53500,Skincare, Skin Care Set,0.0,0,0,0,0,low,0
2086,ariul,Pack of 6 - 7Days Mask Plus Aloe,90701,234000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Tell Me Your Wish Hand Essence,72693,39500,Bath & Body, Body Care,4.618314901820345,1062,1010,66,717,low,41949000
2086,ariul,Pack of 6 - 7Days Mask Lemon,90707,234000,Skincare, Sheet Mask,0.0,0,0,0,0,medium,0
2086,ariul,Smooth & Pure Daily Peeling Pad 30 sheet,82383,69900,Skincare, Toner,4.622906184486373,450,431,15,311,low,31455000
281,artisan-professionnel,Classiques,2135,28000,Makeup, False Eyelashes,4.683768444948922,872,863,36,728,low,24416000
281,artisan-professionnel,L'Absolu,2261,45000,Makeup, False Eyelashes,4.65106248685041,82,94,6,79,low,3690000
281,artisan-professionnel,Voile,2567,50000,Makeup, False Eyelashes,4.540740740740741,48,51,3,46,low,2400000
281,artisan-professionnel,Touche 3D Lashes,25485,50000,Makeup, False Eyelashes,4.672,46,49,1,40,low,2300000
281,artisan-professionnel,Artisan Professionnel Classiques 1170 x January Christy,94322,28000,Makeup, False Eyelashes,4.657142857142857,5,7,0,6,low,140000
281,artisan-professionnel,L'Essentiel,34174,55000,Makeup, False Eyelashes,4.709090909090909,131,140,5,115,low,7205000
281,artisan-professionnel,Petite Artisan,2532,45000,Makeup, False Eyelashes,4.702564102564102,66,77,4,62,low,2970000
281,artisan-professionnel,Touche,35051,50000,Makeup, False Eyelashes,4.823076923076923,48,51,2,49,low,2400000
281,artisan-professionnel,Artisan Professionnel Classique 1626 x Dini Nurdiani,86934,28000,Makeup, False Eyelashes,4.720000000000001,3,5,0,5,low,84000
281,artisan-professionnel,Classiques 1624,82706,28000,Makeup, False Eyelashes,4.739999999999999,8,10,0,10,low,224000
281,artisan-professionnel,Voile New Exclusive Collection,35050,50000,Makeup, False Eyelashes,4.8279069767441865,39,41,3,39,low,1950000
281,artisan-professionnel,OPTIMISTE ROUGE Pro Lip Colour,102840,108000,Makeup, Lip Cream,4.927272727272728,7,11,0,7,medium,756000
281,artisan-professionnel,Delicat 7472,82704,58000,Makeup, False Eyelashes,5.0,3,5,0,5,low,174000
281,artisan-professionnel,Artisan Professionnel - Eyeliner Pro Dessiner - Bonne Nuit,94321,128000,Makeup, Eyeliner,4.683333333333334,11,11,1,7,medium,1408000
281,artisan-professionnel,Voile 5792,74066,50000,Makeup, False Eyelashes,4.927272727272728,9,11,0,10,low,450000
281,artisan-professionnel,Artisan Professionnel Voile 5932 x Sela,86935,50000,Makeup, False Eyelashes,5.0,6,8,0,8,low,300000
281,artisan-professionnel,Artisan Professionnel Voile 5535 x Kirana Fary,94325,50000,Makeup, False Eyelashes,5.0,1,3,0,3,low,50000
281,artisan-professionnel,Delicat 7355,82703,58000,Makeup, False Eyelashes,4.639999999999999,3,5,1,4,low,174000
281,artisan-professionnel,Artisan Professionnel Classiques 1635 x Dewi Tian,94324,28000,Makeup, False Eyelashes,5.0,1,3,0,3,low,28000
281,artisan-professionnel,Artisan Professionnel Voile 5201 x Candra Zhang,94323,50000,Makeup, False Eyelashes,5.0,1,3,0,3,low,50000
281,artisan-professionnel,Voile 5523,74065,50000,Makeup, False Eyelashes,5.0,4,6,0,6,low,200000
281,artisan-professionnel,L'Essentiel Special 246 X 743,34762,99000,Makeup, False Eyelashes,5.0,4,4,0,4,low,396000
1196,aveeno,Soothing and Calming Moisturizing Lotion,70973,230000,Bath & Body, Body Lotion / Body Serum,4.7100760456273765,262,257,6,221,medium,60260000
1196,aveeno,Skin Relief Body Wash,23451,205900,Bath & Body, Body Wash,4.522058823529412,134,132,5,92,medium,27590600
1196,aveeno,Bundle Pouch Daily Moisture,97256,278400,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Daily Moisture Lotion Triple Set,97222,280500,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Daily Moisture Regular Set,97217,414900,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Daily Moisturising Body Wash,23449,184900,Bath & Body, Body Wash,4.5918803418803416,116,112,8,89,medium,21448400
1196,aveeno,Soothing and Calming Moisturizing Body Wash,70974,184900,Bath & Body, Body Wash,4.698630136986301,70,72,4,56,medium,12943000
1196,aveeno,Baby Wash and Shampoo,36384,194300,Hair Care, Shampoo,4.818181818181818,9,11,0,10,medium,1748700
1196,aveeno,Daily Moisture Lotion Twin Set,97224,460000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Soothing & Calming Lotion Twin Set,97226,460000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Calming Daily Body Lotion Set,97220,460000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Calming Relief Body Lotion Set,97219,533500,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,high,0
1196,aveeno,Soothing & Calming Regular Set,97218,414900,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Skin Relief Lotion Twin Set,97223,607000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,high,0
1196,aveeno,Skin Relief Lotion Triple Set,97221,312000,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,medium,0
1196,aveeno,Skin Relief Regular Set,97216,509400,Bath & Body, Body Lotion / Body Serum,0.0,0,0,0,0,high,0
1196,aveeno,Daily Moisturizing Energizing Lotion,100014,230000,Bath & Body, Body Lotion / Body Serum,4.83,23,25,0,24,medium,5290000
504,avoskin,YOUR SKIN BAE SERIES Niacinamide 12% + Centella,80851,154300,Skincare, Face Serum,4.55674074074074,3375,3121,298,2329,medium,520762500
504,avoskin,YOUR SKIN BAE SERIES Collagen 10% + Gingseng Root,80850,154300,Skincare, Face Serum,4.625161098443542,1441,1374,70,1060,medium,222346300
504,avoskin,Hydrating Treatment Essence,11257,132100,Skincare, Essence,4.4759570494864604,2142,1933,290,1285,medium,282958200
504,avoskin,Your Skin Bae Toner Vitamin C 2% + Niacinamide 2% + Carrot Extract + Raspberry,84387,176500,Skincare, Toner,4.5928362573099415,339,311,41,234,medium,59833500
504,avoskin,Miraculous Refining Serum,33304,276400,Skincare, Face Serum,4.588900203665988,2455,2341,151,1848,medium,678562000
504,avoskin,YOUR SKIN BAE SERIES Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,80839,165400,Skincare, Toner,4.574376612209803,1163,1079,93,776,medium,192360200
504,avoskin,Natural Sublime Facial Cleanser,79496,132100,Skincare, Face Wash,4.690382452193476,889,861,34,726,medium,117436900
504,avoskin,Advance Action Eye Ampoule,78922,243100,Skincare, Eye Serum,4.436267071320182,1318,1206,110,792,medium,320405800
504,avoskin,Miraculous Retinol Ampoule,71144,287500,Skincare, Anti-Aging,4.646138583638584,3276,3166,105,2649,medium,941850000
504,avoskin,YSB Serum Infused Cleanser Kojic Acid + Glycolic Acid + Licorice Allantion + Sodium Hyaluronate,102893,109900,Skincare, Face Wash,4.7444444444444445,45,44,2,31,medium,4945500
504,avoskin,YOUR SKIN BAE SERIES Alpha Arbutin 3% + Grapeseed,80847,154300,Skincare, Face Serum,4.634108946608947,2772,2638,159,2096,medium,427719600
504,avoskin,Avoskin Anti Aging and Hydrating Bundle,106033,426300,Skincare,,0.0,0,0,0,0,medium,0
504,avoskin,YSB Bright and Hydrate Bundling (PIH),106032,293100,Skincare,,0.0,0,0,0,0,medium,0
504,avoskin,YSB Bright and Hydrate Bundling (PIE),106031,293100,Skincare,,0.0,0,0,0,0,medium,0
504,avoskin,YSB Multi Herbs Hydro Burst Moisturizer,104204,138800,Skincare, Face Gel,4.545454545454546,11,9,3,8,medium,1526800
504,avoskin,YOUR SKIN BAE SERIES Ultimate Hyaluron Marine Collagen 5% + Hyacross 2% + Galactomyces,80842,165400,Skincare, Toner,4.643911439114391,813,775,53,594,medium,134470200
504,avoskin,Miraculous Refining Series Travel Kit,91774,243100,Skincare, Skin Care Set,4.71,25,24,1,16,medium,6077500
504,avoskin,YOUR SKIN BAE SERIES ByeAcne ByeBlackhead Salicylic Acid 2% + Zinc,80844,154300,Skincare, Face Serum,4.562281315605318,1426,1328,123,994,medium,220031800
504,avoskin,Intensive Nourishing Eye Cream Alpha Arbutin + Squalane + Kojic Acid + Retinol + Peptide + Edelweiss Extract,30907,165400,Skincare, Eye Cream,4.163550906346295,1388,1129,275,587,medium,229575200
504,avoskin,YSB Niacinamide + Centella Asiatica Concentrated Serum Mask,89738,38900,Skincare, Sheet Mask,4.738970588235294,68,67,1,55,low,2645200
504,avoskin,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,98927,154300,Skincare, Face Serum,4.645833333333333,12,12,1,11,medium,1851600
504,avoskin,YSB Serum Infused Cleanser Spirulina + Witch Hazel + Glycolic Acid,102891,109900,Skincare, Face Wash,4.5875,40,38,5,24,medium,4396000
504,avoskin,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide (30 ml),100240,143200,Skincare, Face Serum,4.580357142857142,28,27,2,16,medium,4009600
504,avoskin,Miraculous Divine Aura Ampoule X Paola Serena,92251,320800,Skincare, Ampoule,4.707831325301205,83,80,3,73,medium,26626400
504,avoskin,Miraculous Divine Aura Liquid Ampoule Sheet Mask,92253,54400,Skincare, Sheet Mask,4.614035087719298,57,53,5,42,low,3100800
504,avoskin,Miraculous Refining 7th Bday Edition,92263,536200,Skincare, Skin Care Set,0.0,0,0,0,0,high,0
504,avoskin,Miraculous Refining Series,84342,492900,Chăm sóc da, Set Chăm sóc da,4.0,1,1,0,1,medium,492900
504,avoskin,Miraculous Refining Toner (Twin),84341,476300,Skincare, Toner,0.0,0,0,0,0,medium,0
